ID_VEHICULE,ID_POLICE,NUM_SERIE,MARQUE,PUISSANCE,IMMATRICULATION,GENRE_VEHICULE,TYPE_VEHICULE,NB_PLACE,DATE_MEC,VALEUR_A_NEUF,VALEUR_ACTUELLE,CHARGE_UTILE,POIDS_TOTAL,CODE_USAGE
13241,13241,UKJWJMAUSGMLNUYXP,Citroen,13,130 TUN 9151,VP,Voiture Particulière,5,2003-07-06,13834059.87,5379463.66,0.0,15577.1,1
13242,13242,VF4LUBCLJL8SJY5Q9,Toyota,11,408 TUN 6505,VP,Voiture Particulière,16,2014-02-17,22283751.184,7709017.375,0.0,36126.71,1
13243,13243,9KQ69ON7KM8PYPR44,Fiat,16,186 TUN 3284,PL,Poids Lourd,1,2000-01-26,18335394.843,15384465.967,11097.3,35153.69,3
13244,13244,0IFOPK1K8DJLZCDH3,Hyundai,7,949 TUN 8485,VP,Voiture Particulière,4,2017-12-28,11998006.383,1407279819.5035076,0.0,25317.5,0
13245,13245,GC4EDFNRKVH7O97JD,Opel,10,711 TUN 4699,AR,Tracteur/Remorque,2,2021-03-27,32811765.171,15815848.684,0.0,2752.13,1
13246,13246,DTAXRTEGNKDJ2N0CQ,Skoda,10,709 TUN 1491,AR,Tracteur/Remorque,2,2022-08-11,22050464.343,-7095837.091,0.0,9782.26,0
13247,13247,YF5BTZ7ARL6RBN2VZ,Kia,25,578 TUN 2638,VU,Véhicule Utilitaire,2,2010/02/14,122106975.777,110150473.816,2981.79,8575.68,2
13248,13248,ARRQOX3MEG3RHC3FC,Hyundai,13,711 TUN 9494,VP,Voiture Particulière,9,2005-08-09,30200508.177,10226944.836,0.0,26087.56,0
13249,13249,GOUQW932B348P7F49,Volkswagen,14,421 TUN 5270,PL,Poids Lourd,1,2024-01-22,62747660.783,57351848.188,7647.9,1948.2,3
13250,13250,Y73J7UC0M41CBY08E,Seat,11,670 TUN 6953,VP,Voiture Particulière,30,2006-07-11,14994676.059,10987564.758,0.0,4014.13,1
13251,13251,LO46VZLO630CRJAG8,Mercedes,10,229 TUN 4209,AR,Tracteur/Remorque,2,,25208971.121,19729407.689,0.0,15548.68,0
13252,13252,FYVVCOCVCOHQ86JBC,Seat,12,409 TUN 3127,VP,Voiture Particulière,5,2007-09-06,34490835.775,17691819.581,0.0,21230.49,3
13253,13253,D375UX1RD0RKCV6N8,Fiat,10,187 TUN 5877,VP,Voiture Particulière,50,2002-10-09,20866974.604,18803052.939,0.0,4369.39,4
13254,13254,0GXKISD8H8RQNFYD7,Mercedes,10,499 TUN 5017,VP,Voiture Particulière,50,2011-09-08,-26606202.854,24463249.09,0.0,20777.33,3
13255,13255,1R3O6LVI2EY82OJ7K,Mercedes,12,534 TUN 8751,VP,Voiture Particulière,16,2014-11-10,29466949.163,12023705.817,0.0,32787.12,4
13256,13256,RWZ2RRUDCDA49XHXD,Opel,8,940 TUN 9797,VU,Véhicule Utilitaire,30,2003-09-16,29232781.343,13297311.634,14628.53,946.59,1
13257,13257,QKI3GOBKDLDVDT8SE,Opel,10,659 TUN 7377,VP,Voiture Particulière,5,2024-06-14,83080000.708,77607578.081,0.0,18952.93,2
13258,13258,GSP6DREZS0ACDBRJM,Dacia,8,722 TUN 2930,AR,Tracteur/Remorque,2,2008-07-01,39700265.04,25524583.78,0.0,37384.22,4
13259,13259,0L3HDO8OK548UUUQ1,Peugeot,11,523 TUN 2621,VU,Véhicule Utilitaire,16,,41762549.898,20121379.508,8647.51,31951.93,2
13260,13260,AAI8ZFI1AQKN19VOR,Dacia,8,185 TUN 8761,VP,Voiture Particulière,5,2017-10-18,43037512.03,32304644.805,0.0,30408.34,0
13261,13261,K3031CTDXAKB7R394,Skoda,12,537 TUN 5653,VU,Véhicule Utilitaire,16,2001-11-13,44636767.807,28776567.477,1090.69,5764.17,5
13262,13262,W2YKIHGWHF6AJYHWB,BMW,20,863 TUN 8619,VP,Voiture Particulière,9,2001-01-09,31525641.453,13090038.788,0.0,16891.3,0
13263,13263,P6SYZSVSZQGTZ7N6Z,Volkswagen,7,630 TUN 7002,VP,Voiture Particulière,2,2014-12-20,27990678.255,11466110.688,0.0,22307.09,0
13264,13264,5YJ160KJ60PFDYDID,Hyundai,11,654 TUN 5618,VP,Voiture Particulière,9,2004-07-02,35717928.113,18028300.562,0.0,11365.94,2
13265,13265,KYOWWFXK2XA58OZKK,Audi,8,201 TUN 8181,VU,Véhicule Utilitaire,7,2001-06-22,58594843.362,36960581.935,559.48,24592.53,5
13266,13266,NPFIJFL5GX7PNJDHD,Renault,9,369 TUN 5272,VP,Voiture Particulière,5,2011-05-25,57706153.555,45426070.896,0.0,16423.3,0
13267,13267,5SIXPXZIDOD5TC6HM,Renault,11,727 TUN 5530,AR,Tracteur/Remorque,2,2023-08-22,29138067.569,24545004.207,0.0,30911.06,0
13268,13268,5KB84ZAO0AIWBZAJD,BMW,8,753 TUN 7936,VP,Voiture Particulière,4,2019-04-17,48238939.5,34813646.705,0.0,31779.55,5
13269,13269,5ILX5GS0Q7R2RLPS2,Citroen,14,381 TUN 1292,VP,Voiture Particulière,30,2023-09-26,29813234.018,21857486.95,0.0,31943.78,4
13270,13270,  KXUBF5ARDQW1U0HUI  ,Kia,9,938 TUN 6288,AR,Tracteur/Remorque,2,2021-06-17,33420851.304,22107996.519,0.0,4656.1,0
13271,13271,8VWIY6DYISWT5YNR5,Peugeot,6,172 TUN 6635,VP,Voiture Particulière,16,2018-03-19,25932137.516,24337110.297,0.0,15560.31,5
13272,13272,VM613SFA3IFHA7XHM,Fiat,4,863 TUN 2678,VP,Voiture Particulière,7,2000-11-03,30006743.855,9357843.473,0.0,2033.67,0
13273,13273,323Y3JQVBPKH6N0UR,Skoda,6,207 TUN 7775,VP,Voiture Particulière,5,2010-07-22,64258226.584,53974638.812,0.0,9540.72,0
13274,13274,dki6us6tlwhs1epnw,Citroen,13,900 TUN 8265,VU,Véhicule Utilitaire,4,2022-11-14,34413719.058,20134005.263,234.27,11268.46,1
13275,13275,0K57MRDWUJE01IIB9,Peugeot,8,668 TUN 7821,PL,Poids Lourd,2,2007-07-19,35159187.9,32687782.4,1743.64,11061.97,1
13276,13276,E1RWB8L1WC7QMSCXC,Seat,6,150 TUN 7239,VP,Voiture Particulière,50,2019-01-24,15936878.585,13885603.264,0.0,19691.03,1
13277,13277,2LAHOOLPIWCMLX48V,Ford,7,865 TUN 3870,VP,Voiture Particulière,16,,28152122.945,17753949.826,0.0,23841.15,3
13278,13278,EG5NVPTTVWJE5TFOA,Renault,9,940 TUN 6287,PL,Poids Lourd,1,2024-02-17,29124719.157,13399141.366,13411.46,25765.52,4
13279,13279,SQO575IL4UOTFXS1W,Nissan,4,112 TUN 5806,VP,Voiture Particulière,4,2005-11-03,21707828.987,14411541.036,0.0,31287.87,5
13280,13280,MD8BPEK51MZ8GGNS4,Opel,7,627 TUN 9547,VP,Voiture Particulière,50,2004-12-18,33217519.312,21543569.75,0.0,39149.65,0
13281,13281,W3LUB0U9T8JPISHR5,Skoda,15,283 TUN 2115,TC,Transport en Commun,1,2017-09-11,26513487.768,20440958.106,0.0,9260.06,4
13282,13282,HDZFDQC1TRUB4WBRE,Mercedes,7,343 TUN 8275,VU,Véhicule Utilitaire,16,2010-06-18,34200581.561,25172977.858,7624.01,28208.6,3
13283,13283,AQ7O2PFKP2BV3UI4L,Nissan,13,  647 TUN 6888  ,VU,Véhicule Utilitaire,9,,34917782.474,30301786.007,3415.27,30092.35,5
13284,13284,JH77NJ55HFNRA09A6,Volkswagen,7,219 TUN 2653,VP,Voiture Particulière,16,2024-04-01,20376199.776,18764108.997,0.0,17755.35,2
13285,13285,KCRNJXSOWSNUA90C4,Citroen,8,113 TUN 1020,VP,Voiture Particulière,50,2021-10-03,26920654.837,10412108.333,0.0,30555.34,2
13286,13286,XTHFPKGDIIE1NFYFG,Peugeot,11,969 TUN 8823,VP,Voiture Particulière,7,2023-04-06,34155781.278,18632646.04,0.0,28371.03,4
13287,13287,  Z1SA21NY016GFTVED  ,Audi,6,691 TUN 9535,VP,Voiture Particulière,30,2023-01-19,59405952.786,18960727.669,0.0,22956.27,5
13288,13288,7UON3I9HIS31532L3,Kia,9,  117 TUN 1201  ,VU,Véhicule Utilitaire,50,2024-04-18,37360138.01,28988998.31,12596.33,36401.4,0
13289,13289,LXN9Q8JEBY20U6M2Q,Opel,16,674 TUN 5173,TC,Transport en Commun,1,2016-05-06,23600717.9,10860997.261,0.0,13443.56,2
13290,13290,RDPOIS9JZOC90B7IZ,Nissan,9,485 TUN 5557,VU,Véhicule Utilitaire,9,2001-10-10,40114870.486,17889189.698,802.81,1804.91,2
13291,13291,6Z4GGI2BLS4EACCY0,Renault,9,190 TUN 9597,VP,Voiture Particulière,7,2016-12-28,77170647.089,64847263.36,0.0,2491.69,3
13292,13292,J32FEEDEU6XJV228E,Fiat,11,870 TUN 5626,VU,Véhicule Utilitaire,16,2013-05-19,51966431.254,38034262.811,4045.11,29001.07,2
13293,13293,G1X4XKVN6FE5Y9R8C,Opel,17,856 TUN 8181,VU,Véhicule Utilitaire,7,2016-04-02,43207236.217,30918204.885,10944.12,25737.27,5
13294,13294,4H2Z4AVMP7N8SR0PM,Citroen,6,495 TUN 7419,VP,Voiture Particulière,7,2004-06-17,-47230497.091,22156181.207,0.0,38918.24,3
13295,13295,UWUNEN0LXUJAY5A8V,Opel,6,545 TUN 3837,AR,Tracteur/Remorque,2,2020-08-18,67506355.009,-50428634.573,0.0,24193.26,3
13296,13296,FZ1UE6X6JAQWPOMLT,Toyota,8,259 TUN 6112,VP,Voiture Particulière,9,2022-05-08,56264181.115,48069493.514,0.0,11478.39,2
13297,13297,ZCWXA0DGITQ9CXJC6,Dacia,8,901 TUN 4367,VP,Voiture Particulière,7,2021-11-17,43624761.418,26166557.38,0.0,25039.54,1
13298,13298,N66YPYY7K257NDY9E,Opel,10,718 TUN 4054,VP,Voiture Particulière,5,2021-03-04,56068033.137,31104704.181,0.0,18290.73,0
13299,13299,NMWXBQ2OZCF9F0FPD,Renault,12,998 TUN 7463,VP,Voiture Particulière,7,2005-05-20,19133087.629,12972201.634,0.0,17174.94,3
13300,13300,53VUD327FVN90RA2O,Peugeot,11,295 TUN 8860,TC,Transport en Commun,2,2006-03-21,15504217.673,4866717.084,0.0,6898.4,5
13301,13301,3FRWNPQR5N4361SU7,Toyota,12,234 TUN 3753,VU,Véhicule Utilitaire,4,2009-12-17,35544806.172,1722973762.6767693,14007.24,20418.2,0
13302,13302,C46WF7WJESECD4KWS,Renault,20,219 TUN 2361,VP,Voiture Particulière,2,2007-06-17,34007635.599,12006029.985,0.0,20073.68,5
13303,13303,AP9C6LIQKV6QSO2EO,Volkswagen,12,431 TUN 1231,VP,Voiture Particulière,30,2017-11-22,25035371.734,16247440.332,0.0,31949.63,1
13304,13304,OAN0R5N3C88K3A3VA,Ford,9,842 TUN 9948,VP,Voiture Particulière,50,2017-11-22,49658573.579,28291296.442,0.0,3559.66,1
13305,13305,9JJKZV805NWXBZ3OQ,Kia,10,280 TUN 7047,VP,Voiture Particulière,2,2010-05-16,12946337.476,9295558.287,0.0,23141.5,3
13306,13306,M92O2IQ4T562PMWDY,Peugeot,18,245 TUN 9761,VU,Véhicule Utilitaire,5,2005-06-26,25150017.516,19522951.279,9205.27,22172.02,5
13307,13307,VW1KS541LGB9L19VI,Opel,5,708 TUN 7275,PL,Poids Lourd,1,2021-07-03,25784330.142,24298778.005,9384.43,33188.05,0
13308,13308,743JWT1P7ZODXGNMH,Nissan,13,978 TUN 8257,TC,Transport en Commun,1,2010-12-05,14499205.118,4957607.962,0.0,3513.14,5
13309,13309,YCVGIEI444V3Z7GRS,Kia,13,787 TUN 7527,VP,Voiture Particulière,4,2002-07-02,69380803.641,63624017.103,0.0,6434.72,1
13310,13310,BR704KSX1C65B8C6K,Seat,5,149 TUN 5815,AR,Tracteur/Remorque,1,2012-12-08,16653894.395,15771575.199,0.0,10297.6,5
13311,13311,UWKC2E3RWCE7DLX3E,Fiat,9,688 TUN 9494,VU,Véhicule Utilitaire,5,2023-04-06,24485342.969,22134458.186,10868.05,38013.78,4
13312,13312,LYUME6ILMDTP9NTTF,Dacia,10,684 TUN 5968,VU,Véhicule Utilitaire,9,2022-11-05,51740177.115,25617297.938,3654.83,30117.67,2
13313,13313,PCT5ZQVK0JLEOCRI8,Citroen,13,807 TUN 4559,VP,Voiture Particulière,50,2005-05-07,45388891.42,21342216.563,0.0,27873.07,5
13314,13314,A020KV4CZ76B5V1OA,Opel,12,910 TUN 7601,TC,Transport en Commun,1,2015-01-27,18881023.551,6662093.002,0.0,10342.03,2
13315,13315,HIJLMX1CC4OUX7S5W,Fiat,7,524 TUN 8709,PL,Poids Lourd,1,2023-01-15,46223546.171,20265782.083,4399.34,22804.83,2
13316,13316,BSKVKVIH3546CQ0IM,Skoda,7,108 TUN 8779,VU,Véhicule Utilitaire,30,2020-01-10,37982934.257,33053595.616,14035.14,10465.25,5
13317,13317,8BNFC18N4ODC95IO7,Citroen,6,778 tun 5350,VP,Voiture Particulière,5,2000-03-28,105505438.576,95101587.176,0.0,34257.62,3
13318,13318,6397EBBRLKRFW5RFP,Audi,13,570 TUN 6328,VP,Voiture Particulière,7,2009-11-09,40213989.357,17169333.022,0.0,2547.26,3
13319,13319,1XIFYJJDDSVP0221Y,Fiat,9,560 TUN 3526,PL,Poids Lourd,2,2005-08-20,30619094.282,19127017.169,813.62,32555.46,0
13320,13320,HVMYLBBHGO4FU14BX,BMW,8,221 TUN 4952,AR,Tracteur/Remorque,2,2012-10-24,21412904.246,17938301.367,0.0,24852.56,4
13321,13321,606EN5MEP9G3MAMZR,Nissan,8,197 TUN 2977,VP,Voiture Particulière,30,2005-01-11,22649166.169,17383845.546,0.0,38550.5,2
13322,13322,PD1JN7EGJX1N7JNTP,BMW,11,992 TUN 1336,VP,Voiture Particulière,50,2022-12-27,21744485.242,18140738.125,0.0,19590.85,5
13323,13323,85QTVFM291FUEKL9N,Ford,11,571 TUN 1781,AR,Tracteur/Remorque,1,2024-05-13,65221823.421,20638907.797,0.0,5183.42,0
13324,13324,4Y6B5DEFA9BPB9KOE,Ford,8,133 TUN 7076,AR,Tracteur/Remorque,2,2014-06-25,33156198.366,11215441.708,0.0,5608.94,3
13325,13325,2FK1LM0SNSIW0YUQU,Dacia,9,311 TUN 2635,AR,Tracteur/Remorque,2,2001-05-17,43591766.161,34250866.89,0.0,17009.74,5
13326,13326,H7CUT9H7QUL6TLFEU,Renault,5,727 TUN 8697,AR,Tracteur/Remorque,2,2000-06-27,70061156.226,61136873.956,0.0,13809.14,5
13327,13327,DWXGZ2B3IV4BI6RX2,Dacia,7,866 TUN 2947,VP,Voiture Particulière,7,2014-05-07,10104821.134,6401565.726,0.0,21975.2,0
13328,13328,T9LWZB8NH7V4FU3J2,Dacia,25,798 TUN 9550,VU,Véhicule Utilitaire,7,2023-12-02,62282569.502,27424295.577,449.17,37224.37,4
13329,13329,MXKGRH19OM9OMK6Z4,Nissan,7,317 TUN 9387,VP,Voiture Particulière,4,2014-11-16,33782508.783,14464331.082,0.0,33043.58,2
13330,13330,T981K0AAHP93L3HCJ,BMW,8,487 TUN 2508,VP,Voiture Particulière,4,2003-10-27,40844366.582,25337033.4,0.0,7981.02,1
13331,13331,G7BN1Q1UL03DQN5GX,Renault,20,136 TUN 1591,VP,Voiture Particulière,50,2022-01-18,21715865.233,18649611.171,0.0,19245.73,2
13332,13332,7371D06UD3JGEDYCK,Seat,11,638 TUN 1019,VP,Voiture Particulière,7,2007-02-07,22526277.616,13487484.482,0.0,16858.92,0
13333,13333,HTFY7THPAWIAFW0KX,Opel,10,882 TUN 3003,PL,Poids Lourd,1,2015-06-20,41957939.076,37125745.28,9420.96,9240.87,5
13334,13334,15DC5BRSNSD2B804D,Seat,7,243 TUN 4245,VU,Véhicule Utilitaire,2,2007-10-27,108260853.072,34939559.226,179.44,7374.4,4
13335,13335,3HJ0RPPRPLK5YJ4C0,Mercedes,7,442 TUN 2639,VU,Véhicule Utilitaire,2,2013-10-22,54266189.802,40514644.026,3840.08,1315.32,0
13336,13336,ZFAJ1OFCP674N29IR,Toyota,11,598 TUN 5113,AR,Tracteur/Remorque,1,2010-02-10,61868191.701,40044423.924,0.0,14608.43,5
13337,13337,7B0SWFUFQHMOAYPE9,Dacia,6,233 TUN 8547,VP,Voiture Particulière,50,2019-02-13,29851768.547,12657427.982,0.0,1906.43,5
13338,13338,UH63DQ40E250R12SY,Seat,11,844 TUN 8111,TC,Transport en Commun,1,2022-04-07,24340523.831,10791388.017,0.0,18137.33,1
13339,13339,19Q65JE7N29ZKPMMS,BMW,9,117 TUN 1297,VP,Voiture Particulière,2,2016-08-13,22238883.043,19315583.559,0.0,10947.56,5
13340,13340,K6GVN0Z9R7GB4HL0Q,Dacia,18,551 TUN 2063,VU,Véhicule Utilitaire,4,2004-09-16,25741587.087,15669105.441,6361.62,33517.69,5
13341,13341,SDPBP868NVJ3BJFJX,Dacia,10,654 TUN 5729,VP,Voiture Particulière,7,2002-07-12,11773526.622,4418825.406,0.0,6652.32,1
13342,13342,65P430PYDKTUYUMSV,BMW,9,146 TUN 5350,VP,Voiture Particulière,2,2000-11-01,22869063.299,10104112.732,0.0,10954.68,5
13343,13343,RRCYP2WK9C1YL8D1G,Kia,10,111 TUN 9473,PL,Poids Lourd,2,2021-09-19,24830385.947,11745083.636,13235.35,18936.26,5
13344,13344,KOQJA5VQTCTHNQ1B5,Citroen,9,856 TUN 9023,VP,Voiture Particulière,50,2010-10-11,30101217.933,11072964.391,0.0,21520.44,4
13345,13345,EK1R4ADYOZF237OU4,Toyota,18,106 TUN 1707,VP,Voiture Particulière,30,2008-04-15,35097144.57,31923312.712,0.0,33525.14,0
13346,13346,4XVCXHJTNZF8C8TYJ,Hyundai,13,581 TUN 5242,VP,Voiture Particulière,30,2018-04-06,39388352.68,23680682.338,0.0,36677.49,3
13347,13347,IAB7L5CUYGHIZX5WR,Audi,8,114 TUN 1681,VP,Voiture Particulière,50,2005-10-15,32615317.331,26198518.044,0.0,3012.2,1
13348,13348,FJITV8KHKAFZ6TWR9,Toyota,16,333 TUN 5369,VU,Véhicule Utilitaire,5,2013-06-11,24569926.077,14677011.803,3556.17,35205.09,5
13349,13349,NNCSVXCA3NGXPHRCY,Nissan,7,184 TUN 1211,VP,Voiture Particulière,50,2013-08-14,12311889.228,5017669.165,0.0,10334.4,4
13350,13350,FAJL2CGMRWQ24W10V,Volkswagen,9,506 TUN 4219,VP,Voiture Particulière,4,2022-08-05,24645403.606,18794579.64,0.0,18094.68,5
13351,13351,SKKXQJR5RQNK66GP7,Fiat,5,479 TUN 1749,TC,Transport en Commun,1,2024-04-05,20206804.461,7169997.721,0.0,38100.94,4
13352,13352,N0J9Y0NJVDD4MKB15,Citroen,5,542 TUN 3044,VU,Véhicule Utilitaire,2,2024-04-21,41482767.298,31870676.491,11271.17,35937.51,2
13353,13353,CKU0UFPI4Z88QNB6T,Fiat,10,817 TUN 8263,VU,Véhicule Utilitaire,50,2001-10-10,51774016.91,20384119.457,2965.13,26431.94,2
13354,13354,7BRYM2OFMN6LF7A98,Fiat,5,341 TUN 5501,TC,Transport en Commun,1,2017-02-20,52537660.461,41508392.222,0.0,27696.12,5
13355,13355,DOWANWP87PQEQ69BZ,Ford,7,451 TUN 6673,VU,Véhicule Utilitaire,9,2015-12-18,47976969.279,40092631.339,1838.25,23578.69,4
13356,13356,4DBOAFTLNCV9J728Q,Dacia,9,567 TUN 3641,VP,Voiture Particulière,50,2012-04-23,30737452.226,,0.0,1446.55,1
13357,13357,OIKR6VT3FVN3KA29Z,Seat,12,634 TUN 3854,VP,Voiture Particulière,7,2016-07-23,25311705.033,24038589.952,0.0,24693.05,2
13358,13358,0WDC2AFMF0R6GL5SO,Toyota,6,908 TUN 7226,VP,Voiture Particulière,50,2013-08-27,22616807.944,8820971.442,0.0,17191.49,4
13359,13359,SCLBW5OPXNMEVFTJ4,Skoda,9,309 TUN 6312,TC,Transport en Commun,1,2001-07-19,15463698.777,8418866.412,0.0,32631.01,3
13360,13360,EWHBVVYZD2M58L0JX,Dacia,9,703 TUN 5327,VP,Voiture Particulière,2,2010-05-04,53956144.153,27928178.995,0.0,18588.69,0
13361,13361,GZH077Y2VPDLFR1GZ,Toyota,12,167 TUN 2041,TC,Transport en Commun,1,2020-11-02,30110959.307,16106987.997,0.0,13516.38,4
13362,13362,ZUF5TP74G09ZY6CCE,Audi,5,283 TUN 4699,PL,Poids Lourd,1,2010-08-14,17620703.998,14722501.232,4169.98,27116.39,3
13363,13363,EVPHOD43ILZZ1BIGZ,Opel,11,319 TUN 2045,VP,Voiture Particulière,5,2013-04-16,21736633.854,11938582.849,0.0,21896.5,1
13364,13364,YQUT2JJT34WJ9DL9C,Opel,6,623 TUN 1799,VU,Véhicule Utilitaire,50,2021-10-06,21301084.625,6686541.838,1121.92,31843.55,4
13365,13365,0A0EG9Y8ZNWXIVLBK,Skoda,11,596 TUN 6356,VU,Véhicule Utilitaire,50,2010-11-14,-33574168.059,23456872.22,3227.77,38402.53,1
13366,13366,ZLNNXPOVGAI62NRSC,Audi,12,617 TUN 6553,VU,Véhicule Utilitaire,2,2022-06-02,56035120.534,49344905.636,5358.75,27535.8,1
13367,13367,08V3NVBOIETYD3TTO,Fiat,9,594 TUN 2084,VP,Voiture Particulière,50,2003-09-23,27611985.79,21965737.242,0.0,39601.44,5
13368,13368,,Audi,7,183 TUN 9910,AR,Tracteur/Remorque,1,2013-04-04,10654453.392,9480629.754,0.0,36928.41,2
13369,13369,SJ3Y9RRIFNSTI52MX,Dacia,13,529 TUN 2545,VP,Voiture Particulière,7,2022-12-25,29893903.206,24965901.855,0.0,8716.9,2
13370,13370,1JQOVCMOJNBBANP9R,Mercedes,14,  718 TUN 5258  ,VP,Voiture Particulière,7,2016-02-21,30391038.263,11270745.279,0.0,28055.4,0
13371,13371,VHNMIIOCI9EOVMP0B,Peugeot,6,274 TUN 4459,VP,Voiture Particulière,7,2002-09-10,29364445.493,22576723.787,0.0,19247.66,1
13372,13372,ITPMHXLHBN8YU9PBZ,Fiat,13,938 TUN 4810,VP,Voiture Particulière,4,2017-07-12,24011049.921,8460623.34,0.0,25525.48,5
13373,13373,OB2X1KX7XVEFKJ46H,Kia,7,264 TUN 5130,VP,Voiture Particulière,5,2013-11-21,36633541.728,17067212.123,0.0,14207.56,3
13374,13374,5E3FXNV175OT7N92V,Opel,10,981 TUN 6235,VU,Véhicule Utilitaire,50,2024-05-14,33964480.202,17165668.267,4932.42,9531.76,1
13375,13375,6HRDYHY5DSLQVHS2E,Citroen,6,397 TUN 6658,TC,Transport en Commun,1,2010-06-14,32454190.241,30579702.129,0.0,5047.35,3
13376,13376,P0GXT9OHUUX7OHNV6,Audi,7,965 TUN 7681,VP,Voiture Particulière,30,2008-06-07,40389320.329,12256371.845,0.0,38751.21,3
13377,13377,9QAUO891XN52GEFYO,Peugeot,11,875 TUN 6330,TC,Transport en Commun,1,2020-03-07,26504865.223,14953011.592,0.0,5800.27,3
13378,13378,646H29616TEP5HBRL,Toyota,8,519 TUN 4770,PL,Poids Lourd,1,2006-03-03,25763322.866,23342471.171,188.81,9069.58,5
13379,13379,NWSR1Q0QO8H42K35D,Dacia,16,826 TUN 4170,VU,Véhicule Utilitaire,9,2018-12-14,65516784.768,35330972.107,468.18,16089.96,3
13380,13380,T40K7TST5NU8GXW4G,Renault,9,294 TUN 9116,VP,Voiture Particulière,4,2013-05-14,43463540.007,18455269.167,0.0,23387.63,2
13381,13381,6M5N5RH55RXWFJQDP,Toyota,6,767 TUN 6642,VP,Voiture Particulière,4,2011-05-13,49685729.123,19229050.67,0.0,18018.09,1
13382,13382,7NQOAE0JK15O75MNA,Ford,11,563 TUN 9029,VU,Véhicule Utilitaire,30,2008-06-17,60660758.948,45621933.215,10379.57,31799.12,5
13383,13383,PEFDLKY1FJU2L1TXL,Mercedes,9,  453 TUN 4086  ,VP,Voiture Particulière,16,2018-10-01,42743486.078,,0.0,33059.1,2
13384,13384,QY3GE5GVA9FBHFJ4R,Seat,14,112 TUN 8760,VP,Voiture Particulière,16,2003-01-12,52270860.782,37567499.495,0.0,4750.3,5
13385,13385,JGXHSFMBLIMRQY46Z,Opel,25,841 TUN 9629,VP,Voiture Particulière,16,2006-03-25,14918053.741,10678915.36,0.0,25966.1,3
13386,13386,OT56H8O56EZRCX7SJ,Renault,5,716 TUN 9319,VP,Voiture Particulière,7,2001-12-22,36391006.03,21197502.543,0.0,27691.64,1
13387,13387,0BEQH3UM9Y3NOWWOK,Citroen,5,379 TUN 5084,VP,Voiture Particulière,16,2020-07-14,29990644.712,26722854.251,0.0,32440.11,5
13388,13388,OGO3U3X37YIK6MUSP,Peugeot,16,516 TUN 6961,VP,Voiture Particulière,7,2015-12-18,76026865.137,47641068.396,0.0,7134.96,1
13389,13389,MCXHWXG72K3NYNO20,Kia,6,998 TUN 7333,VU,Véhicule Utilitaire,9,2021-07-14,52251441.915,37650772.205,14424.47,3269.48,3
13390,13390,ZJPRF8MEODY8W3HTH,Nissan,18,582 TUN 3931,VP,Voiture Particulière,7,2005-01-08,,18881132.872,0.0,24681.97,5
13391,13391,OD91W3L5N5UWD2RV8,Skoda,9,982 TUN 7031,VP,Voiture Particulière,50,2015-02-11,39592582.903,19481855.217,0.0,23021.31,5
13392,13392,ZQ7KY5ABXXJSL3MGP,Citroen,11,181 tun 3755,VP,Voiture Particulière,7,2016-01-09,35733384.352,25714381.701,0.0,12807.18,2
13393,13393,O7DJEG5GSV5EPANEE,Skoda,11,163 TUN 3904,VP,Voiture Particulière,4,2014-05-22,41240073.343,26129263.552,0.0,7161.33,0
13394,13394,AC31U5RMIBOVT1FVY,Fiat,13,689 TUN 4800,VP,Voiture Particulière,5,2011-01-13,19743483.476,8867271.894,0.0,28989.8,0
13395,13395,U7FHE3D79OSG7BXAZ,Skoda,9,481 TUN 6940,VP,Voiture Particulière,16,2010-08-16,39340438.277,25892477.001,0.0,8996.9,0
13396,13396,DRJQJY358T8IJFFCX,Skoda,14,207 TUN 2905,VP,Voiture Particulière,2,2010-06-01,29317043.795,10222735.176,0.0,8303.63,3
13397,13397,34MMQMMJLTHJ00CGP,Audi,11,592 TUN 5029,VU,Véhicule Utilitaire,5,2016-04-23,37843892.38,17091040.786,12737.79,27411.08,2
13398,13398,N5ZGOMQONMYXAJNSI,Fiat,12,746 TUN 4221,VP,Voiture Particulière,7,2001-08-18,22875172.188,14048899.448,0.0,20729.7,1
13399,13399,PEN07FNCGZGBHSB3K,Hyundai,7,508 TUN 9312,VP,Voiture Particulière,30,2008-11-04,24525493.69,14967306.123,0.0,14825.32,5
13400,13400,K5AWCCCXPII5C92CH,Hyundai,7,637 TUN 3220,VP,Voiture Particulière,16,2008-02-20,59096147.207,32569450.015,0.0,25812.54,2
13401,13401,G8C64IGB8C7G548C8,Volkswagen,8,403 TUN 7105,VP,Voiture Particulière,7,2024-05-27,19423252.714,8111132.741,0.0,12199.5,4
13402,13402,6S4F9HKS021ZCGP8E,Toyota,13,195 TUN 4210,PL,Poids Lourd,2,2004-05-16,20153289.395,12127251.901,1758.99,22825.62,4
13403,13403,0OP7XEL9NLBXICJV2,Volkswagen,10,191 TUN 1058,VP,Voiture Particulière,50,2024-10-25,32022990.322,9710715.615,0.0,38240.28,5
13404,13404,1DIHJFCH9WKSFRVML,Hyundai,14,909 TUN 4892,VU,Véhicule Utilitaire,4,2021-07-09,22338229.397,12616983.332,1548.47,5666.18,1
13405,13405,QTTY1610ROSK2N6AQ,Nissan,10,934 TUN 4208,VU,Véhicule Utilitaire,16,12-08-2019,21109652.596,11144799.023,12312.93,25843.92,4
