ID_POLICE,NUM_POLICE,ID_BRANCHE,CODE_PRODUIT,LIB_PRODUIT,BRANCHE,ID_AGENT,ID_CLIENT,TYPE_POLICE,DUREE,PERIODICITE,DATE_EFFET,DATE_ECHEANCE,POLRP,SITUATION,BONUS_MALUS
13138,A0013138,1,38,Carte Orange,AUTO,110,1618,individuel,R,A,2023-06-09,2024-06-08,,R,5.0
13139,A0013139,1,36,Deux Roues,AUTO,13,27366,individuel,S,S,2024-07-29,2025-07-29,,R,4.0
13140,A0013140,1,35,Flotte,AUTO,74,25280,individuel,R,A,2021-02-19,2022-02-19,,V,5.0
13141,A0013141,1,37,Carte Verte,AUTO,108,16005,flotte,R,S,2021-09-19,2022-09-19,,V,4.0
13142,  A0013142  ,1,38,Carte Orange,AUTO,174,25874,individuel,R,A,2019-07-30,2020-07-29,,V,6.0
13143,A0013143,1,36,Deux Roues,AUTO,103,19763,flotte,S,A,2022-03-20,2023-03-20,A0009497,V,3.0
13144,A0013144,1,30,Automobile,AUTO,111,25851,flotte,R,C,2021-02-22,2022-02-22,,V,9.0
13145,A0013145,1,30,Automobile,AUTO,45,29763,individuel,R,C,2021-10-06,,,S,4.0
13146,A0013146,1,36,Deux Roues,AUTO,104,574,individuel,R,A,2023-10-07,2024-10-06,,V,4.0
13147,A0013147,1,37,Carte Verte,AUTO,139,10972,individuel,S,C,2023-01-29,2024-01-29,,V,2.0
13148,A0013148,1,35,Flotte,AUTO,85,16894,individuel,R,A,2024-03-11,2025-03-11,,V,9.0
13149,A0013149,1,35,Flotte,AUTO,78,9260,individuel,R,S,2020-06-27,2021-06-27,,V,5.0
13150,A0013150,1,35,Flotte,AUTO,106,6805,flotte,R,A,2022-11-29,2023-11-29,,V,3.0
13151,A0013151,1,35,Flotte,AUTO,196,4649,individuel,R,A,2021-11-21,2022-11-21,,V,3.0
13152,A0013152,1,36,Deux Roues,AUTO,1,25087,individuel,F,A,2019-07-23,2020-07-22,,V,7.0
13153,A0013153,1,36,Deux Roues,AUTO,107,11862,flotte,R,A,2024-12-18,2025-12-18,,V,2.0
13154,A0013154,1,30,Automobile,AUTO,73,26392,individuel,R,A,2019-02-09,2020-02-09,,V,3.0
13155,A0013155,1,36,Deux Roues,AUTO,79,13182,individuel,R,A,2021-03-18,2022-03-18,,V,3.0
13156,A0013156,1,36,Deux Roues,AUTO,72,21625,flotte,R,A,2022-09-25,2023-09-25,,V,2.0
13157,A0013157,1,38,Carte Orange,AUTO,43,16651,flotte,R,S,2021-10-31,2022-10-31,A0004704,V,3.0
13158,A0013158,1,36,Deux Roues,AUTO,107,15299,individuel,R,A,2020-04-03,2021-04-03,,V,2.0
13159,A0013159,1,35,Flotte,AUTO,12,23879,individuel,F,A,2019-04-18,2020-04-17,,R,5.0
13160,A0013160,1,37,Carte Verte,AUTO,180,18703,individuel,S,A,2023-03-15,2024-03-14,,R,4.0
13161,A0013161,1,38,Carte Orange,AUTO,162,20455,individuel,R,A,2022-12-05,2023-12-05,,V,9.0
13162,a0013162,1,30,Automobile,AUTO,72,29953,individuel,R,S,2023-03-21,2024-03-20,,V,3.0
13163,A0013163,1,37,Carte Verte,AUTO,157,17213,flotte,F,C,2021-05-01,2022-05-01,,R,8.0
13164,A0013164,1,30,Automobile,AUTO,115,17366,individuel,R,A,2020-02-19,2021-02-18,,V,7.0
13165,A0013165,1,37,Carte Verte,AUTO,154,3428,individuel,R,A,2022-07-19,2023-07-19,,R,5.0
13166,A0013166,1,30,Automobile,AUTO,125,25824,individuel,R,A,2020-02-23,2021-02-22,,V,5.0
13167,A0013167,1,38,Carte Orange,AUTO,82,9185,individuel,R,T,2024-03-17,2025-03-17,,V,5.0
13168,A0013168,1,36,Deux Roues,AUTO,141,23441,individuel,R,T,2023-03-21,,,S,4.0
13169,A0013169,1,37,Carte Verte,AUTO,100,19609,individuel,R,C,2019-03-05,2020-03-04,,V,4.0
13170,A0013170,1,38,Carte Orange,AUTO,12,7628,individuel,R,C,2020-12-28,2021-12-28,,R,8.0
13171,A0013171,1,37,Carte Verte,AUTO,63,11828,individuel,R,T,2024-04-13,2025-04-13,,V,3.0
13172,A0013172,1,36,Deux Roues,AUTO,178,16947,individuel,R,A,2020-07-06,2021-07-06,,V,7.0
13173,A0013173,1,30,Automobile,AUTO,61,960,individuel,R,T,2019-03-09,2020-03-08,,V,2.0
13174,A0013174,1,30,Automobile,AUTO,126,14585,individuel,R,C,2021-12-07,2022-12-07,,A,5.0
13175,A0013175,1,38,Carte Orange,AUTO,183,7665,flotte,R,T,2023-10-16,2024-10-15,A0002484,R,4.0
13176,A0013176,1,35,Flotte,AUTO,69,3872,flotte,R,A,2024-08-06,2025-08-06,,V,9.0
13177,A0013177,1,38,Carte Orange,AUTO,100,18056,individuel,S,C,2022-03-14,2023-03-14,,V,3.0
13178,A0013178,1,35,Flotte,AUTO,147,28698,individuel,R,A,2023-03-20,2024-03-19,,R,5.0
13179,A0013179,1,37,Carte Verte,AUTO,5,14577,individuel,F,S,2024-11-11,2025-11-11,,S,5.0
13180,A0013180,1,38,Carte Orange,AUTO,182,275,individuel,F,A,2024-02-15,2025-02-14,,V,2.0
13181,A0013181,1,30,Automobile,AUTO,186,13526,flotte,R,S,2019-03-26,2020-03-25,,V,3.0
13182,  A0013182  ,1,38,Carte Orange,AUTO,143,29263,individuel,R,S,2022-07-26,2023-07-26,,A,5.0
13183,A0013183,1,35,Flotte,AUTO,74,25649,individuel,S,S,2019-11-25,2020/11/24,,V,3.0
13184,A0013184,1,37,Carte Verte,AUTO,38,23855,flotte,R,S,2021-04-06,2022-04-06,,V,4.0
13185,A0013185,1,38,Carte Orange,AUTO,74,11577,flotte,R,S,,2025-04-11,,T,4.0
13186,A0013186,1,36,Deux Roues,AUTO,91,16926,individuel,S,S,2020-12-17,2021-12-17,,R,9.0
13187,A0013187,1,36,Deux Roues,AUTO,139,20535,flotte,R,S,2023-05-05,2024-05-04,A0001620,T,5.0
13188,A0013188,1,35,Flotte,AUTO,23,15525,individuel,F,S,2024-01-07,2025-01-06,,V,4.0
13189,A0013189,1,38,Carte Orange,AUTO,10,7329,individuel,R,S,2023-07-12,2024-07-11,,S,6.0
13190,A0013190,1,30,Automobile,AUTO,17,22583,individuel,S,T,2019-07-02,2020-07-01,,V,5.0
13191,A0013191,1,37,Carte Verte,AUTO,177,4594,individuel,R,A,2020-04-08,2021-04-08,,V,6.0
13192,A0013192,1,30,Automobile,AUTO,160,14839,flotte,R,S,2021-11-24,2022-11-24,,V,4.0
13193,A0013193,1,37,Carte Verte,AUTO,2,17768,individuel,R,T,2022-06-28,2023-06-28,,V,4.0
13194,  A0013194  ,1,30,Automobile,AUTO,181,19979,individuel,R,A,2019-01-16,2020-01-16,,V,6.0
13195,A0013195,1,35,Flotte,AUTO,93,2279,individuel,R,A,2022-01-30,2023-01-30,,V,3.0
13196,A0013196,1,30,Automobile,AUTO,11,4679,individuel,S,A,2020-04-24,2021-04-24,,V,1.0
13197,A0013197,1,35,Flotte,AUTO,48,4042,individuel,R,T,2019-06-16,2020-06-15,,V,4.0
13198,A0013198,1,35,Flotte,AUTO,47,6603,individuel,R,C,2022-12-21,2023-12-21,,V,3.0
13199,A0013199,1,36,Deux Roues,AUTO,144,17483,individuel,R,S,2019-06-11,2020-06-10,,A,4.0
13200,A0013200,1,36,Deux Roues,AUTO,53,20403,individuel,R,A,2020-06-08,2021-06-08,,V,5.0
13201,A0013201,1,38,Carte Orange,AUTO,12,9070,individuel,R,A,2020-12-17,2021-12-17,,T,2.0
13202,A0013202,1,35,Flotte,AUTO,61,19140,individuel,S,A,2022-05-09,2023-05-09,,V,1.0
13203,A0013203,1,38,Carte Orange,AUTO,107,1744,individuel,R,A,2024-01-20,2025-01-19,,V,5.0
13204,A0013204,1,38,Carte Orange,AUTO,155,9960,individuel,R,A,2020-05-12,,,V,5.0
13205,A0013205,1,38,Carte Orange,AUTO,28,9015,individuel,R,A,2022-08-11,2023-08-11,,A,4.0
13206,A0013206,1,38,Carte Orange,AUTO,121,17702,individuel,R,C,2023-08-14,,,V,4.0
13207,A0013207,1,35,Flotte,AUTO,56,9820,individuel,R,A,2021-04-02,2022-04-02,,V,6.0
13208,A0013208,1,30,Automobile,AUTO,120,27022,individuel,R,A,2024-04-13,2025-04-13,,S,9.0
13209,A0013209,1,30,Automobile,AUTO,175,5797,individuel,R,T,2019-08-29,2020-08-28,,T,2.0
13210,A0013210,1,36,Deux Roues,AUTO,163,16968,individuel,S,A,2022-12-03,2023-12-03,,V,2.0
13211,A0013211,1,30,Automobile,AUTO,136,15323,individuel,R,A,2023-12-14,2024-12-13,,V,10.0
13212,A0013212,1,35,Flotte,AUTO,35,28384,flotte,R,A,2023-12-13,2024-12-12,A0004562,V,8.0
13213,A0013213,1,30,Automobile,AUTO,123,13759,individuel,R,S,2019-06-04,2020-06-03,,V,4.0
13214,A0013214,1,38,Carte Orange,AUTO,138,18900,individuel,R,A,2021-09-09,2022-09-09,,V,1.0
13215,A0013215,1,36,Deux Roues,AUTO,128,2723,individuel,R,A,2024-12-19,2025-12-19,,R,3.0
13216,A0013216,1,30,Automobile,AUTO,31,23503,individuel,R,A,2020-11-14,2021-11-14,,S,3.0
13217,A0013217,1,38,Carte Orange,AUTO,52,24935,flotte,F,T,2024-03-15,2025-03-15,A0012233,V,1.0
13218,A0013218,1,38,Carte Orange,AUTO,119,4676,individuel,R,A,2022-06-12,2023-06-12,,V,4.0
13219,A0013219,1,37,Carte Verte,AUTO,118,8561,individuel,S,A,2020-08-23,2021-08-23,,V,5.0
13220,A0013220,1,37,Carte Verte,AUTO,61,4170,individuel,R,A,2021-02-08,2022-02-08,,T,7.0
13221,A0013221,1,38,Carte Orange,AUTO,34,17211,individuel,R,S,2021-07-18,2022-07-18,,R,1.0
13222,A0013222,1,36,Deux Roues,AUTO,65,7513,individuel,R,T,2022-06-06,2023-06-06,,V,5.0
13223,A0013223,1,38,Carte Orange,AUTO,171,235,individuel,R,S,2022-09-04,2023-09-04,,S,8.0
13224,A0013224,1,36,Deux Roues,AUTO,130,15109,individuel,R,A,2024-05-20,2025-05-20,,V,4.0
13225,A0013225,1,37,Carte Verte,AUTO,44,27963,individuel,S,S,2024-02-25,2025-02-24,,S,1.0
13226,A0013226,1,30,Automobile,AUTO,4,1342,individuel,R,A,2021-09-25,2022-09-25,,V,5.0
13227,A0013227,1,35,Flotte,AUTO,134,14989,individuel,R,A,2023-09-20,2024-09-19,,R,3.0
13228,A0013228,1,35,Flotte,AUTO,185,18264,individuel,R,A,2019-04-23,2020-04-22,,R,3.0
13229,A0013229,1,38,Carte Orange,AUTO,41,26146,individuel,R,S,2021-06-28,2022-06-28,,A,1.0
13230,A0013230,1,36,Deux Roues,AUTO,77,19487,flotte,R,A,2021-02-10,2022-02-10,A0007264,S,9.0
13231,A0013231,1,37,Carte Verte,AUTO,11,23319,flotte,R,S,2022-02-25,2023-02-25,,V,4.0
13232,A0013232,1,30,Automobile,AUTO,141,2717,individuel,R,A,2024-10-10,2025-10-10,,A,5.0
13233,A0013233,1,35,Flotte,AUTO,141,18436,flotte,S,A,2023-02-17,2024-02-17,,V,9.0
13234,A0013234,1,30,Automobile,AUTO,118,26711,flotte,S,A,,2025-04-27,A0001417,V,7.0
13235,A0013235,1,38,Carte Orange,AUTO,74,6521,individuel,S,A,2020-09-29,2021-09-29,,V,9.0
13236,A0013236,1,30,Automobile,AUTO,53,20866,individuel,S,S,2020-10-11,2021-10-11,,V,2.0
13237,A0013237,1,35,Flotte,AUTO,150,8405,individuel,R,C,2019-04-20,2020-04-19,,V,2.0
13238,A0013238,1,35,Flotte,AUTO,86,5900,flotte,S,A,2021-02-26,2022-02-26,A0006745,S,5.0
13239,A0013239,1,36,Deux Roues,AUTO,135,348,flotte,R,T,2023-09-23,2024-09-22,,V,7.0
13240,A0013240,1,37,Carte Verte,AUTO,4,27349,individuel,R,A,2022-02-24,2023-02-24,,R,3.0
13241,A0013241,1,36,Deux Roues,AUTO,86,16913,individuel,R,C,2024-01-31,2025-01-30,,R,4.0
13242,A0013242,1,35,Flotte,AUTO,148,27761,individuel,R,C,2023-06-02,2024-06-01,,V,3.0
13243,A0013243,1,37,Carte Verte,AUTO,37,21448,individuel,R,A,2023-12-24,2024-12-23,,V,2.0
13244,A0013244,1,35,Flotte,AUTO,184,16695,individuel,R,T,2021-11-24,2022-11-24,,R,5.0
13245,A0013245,1,37,Carte Verte,AUTO,196,15462,individuel,R,S,2023-01-24,2024-01-24,,A,3.0
13246,A0013246,1,38,Carte Orange,AUTO,81,6087,flotte,R,S,2024-03-27,2025-03-27,,A,6.0
13247,A0013247,1,35,Flotte,AUTO,24,9875,individuel,R,A,2019-03-24,2020-03-23,,V,5.0
13248,A0013248,1,35,Flotte,AUTO,88,7296,individuel,R,T,2023-07-11,2024-07-10,,V,10.0
13249,A0013249,1,30,Automobile,AUTO,71,8969,individuel,R,S,2019-12-05,2020-12-04,,T,4.0
13250,  A0013250  ,1,30,Automobile,AUTO,130,11348,individuel,R,A,2020-08-04,2021-08-04,,R,10.0
13251,A0013251,1,35,Flotte,AUTO,29,29671,individuel,S,T,2024-05-08,2025-05-08,,V,2.0
13252,A0013252,1,36,Deux Roues,AUTO,123,28692,individuel,R,A,2023-10-06,05-10-2024,,V,5.0
13253,A0013253,1,36,Deux Roues,AUTO,130,16231,individuel,S,T,2024-04-10,2025-04-10,,V,2.0
13254,A0013254,1,30,Automobile,AUTO,188,24821,flotte,F,S,2022-04-28,2023-04-28,A0005554,R,3.0
13255,A0013255,1,37,Carte Verte,AUTO,141,13416,individuel,R,T,2019-09-05,2020-09-04,,R,2.0
13256,A0013256,1,36,Deux Roues,AUTO,104,14471,individuel,R,S,2021-01-13,2022-01-13,,V,4.0
13257,A0013257,1,38,Carte Orange,AUTO,152,27753,flotte,R,S,2020-10-22,2021-10-22,,A,4.0
13258,A0013258,1,37,Carte Verte,AUTO,141,3384,individuel,R,S,2023-03-13,2024-03-12,,V,5.0
13259,A0013259,1,30,Automobile,AUTO,196,4572,individuel,R,A,2021-04-26,2022-04-26,,A,7.0
13260,A0013260,1,30,Automobile,AUTO,163,9026,individuel,R,A,2024-01-30,2025-01-29,,V,3.0
13261,A0013261,1,36,Deux Roues,AUTO,98,12955,individuel,R,S,2024/11/11,2025-11-11,,V,4.0
13262,A0013262,1,37,Carte Verte,AUTO,150,10625,individuel,S,A,2024-01-13,2025-01-12,,T,5.0
13263,A0013263,1,36,Deux Roues,AUTO,64,19594,flotte,R,A,2024-02-12,2025-02-11,,V,3.0
13264,A0013264,1,35,Flotte,AUTO,195,24704,individuel,R,T,2021-06-06,2022-06-06,,V,10.0
13265,A0013265,1,36,Deux Roues,AUTO,174,16252,flotte,R,S,,2025-02-26,A0012661,R,2.0
13266,A0013266,1,38,Carte Orange,AUTO,88,12993,individuel,R,A,2020-09-08,2021-09-08,,V,5.0
13267,A0013267,1,30,Automobile,AUTO,1,9624,individuel,R,A,2023-07-14,2024-07-13,,R,4.0
13268,A0013268,1,30,Automobile,AUTO,36,6350,individuel,R,A,2023-10-04,2024-10-03,,V,4.0
13269,A0013269,1,38,Carte Orange,AUTO,66,12780,individuel,F,A,2023-09-11,2024-09-10,,V,2.0
13270,A0013270,1,37,Carte Verte,AUTO,49,16332,individuel,F,A,2024-07-28,2025-07-28,,V,6.0
13271,A0013271,1,35,Flotte,AUTO,181,9007,individuel,R,A,2022-07-09,,,V,6.0
13272,A0013272,1,30,Automobile,AUTO,161,19879,individuel,R,A,2022-01-24,2023-01-24,,V,4.0
13273,A0013273,1,36,Deux Roues,AUTO,10,3485,flotte,S,T,2023-02-15,2024-02-15,A0002390,V,6.0
13274,A0013274,1,30,Automobile,AUTO,190,20561,individuel,R,A,2020-05-12,2021-05-12,,V,2.0
13275,A0013275,1,38,Carte Orange,AUTO,178,25811,individuel,F,A,2021-10-01,2022-10-01,,V,6.0
13276,A0013276,1,37,Carte Verte,AUTO,127,11004,individuel,R,S,2022-05-02,2023-05-02,,V,7.0
13277,A0013277,1,36,Deux Roues,AUTO,102,18380,individuel,S,A,2024-01-16,2025-01-15,,S,1.0
13278,A0013278,1,30,Automobile,AUTO,115,11072,individuel,R,S,2022-11-28,2023-11-28,,S,4.0
13279,A0013279,1,36,Deux Roues,AUTO,75,6995,individuel,R,A,2019-09-09,2020-09-08,,A,5.0
13280,A0013280,1,37,Carte Verte,AUTO,128,26606,individuel,R,C,2020-12-22,2021-12-22,,V,4.0
13281,,1,36,Deux Roues,AUTO,159,17970,individuel,R,T,2023-01-09,2024-01-09,,V,6.0
13282,A0013282,1,35,Flotte,AUTO,150,21892,flotte,S,A,2022-07-30,2023-07-30,,V,5.0
13283,A0013283,1,35,Flotte,AUTO,64,15936,individuel,R,A,2019-06-23,2020-06-22,,V,7.0
13284,A0013284,1,35,Flotte,AUTO,96,19761,individuel,R,A,2021-04-16,2022-04-16,,T,3.0
13285,A0013285,1,37,Carte Verte,AUTO,18,22800,individuel,R,C,2023-03-30,2024-03-29,,V,2.0
13286,A0013286,1,36,Deux Roues,AUTO,102,10893,individuel,R,S,2024-12-06,2025-12-06,,V,5.0
13287,,1,37,Carte Verte,AUTO,24,26443,individuel,R,A,,2025-09-24,,V,7.0
13288,A0013288,1,37,Carte Verte,AUTO,63,19278,individuel,R,C,2021-11-08,2022-11-08,,V,4.0
13289,A0013289,1,38,Carte Orange,AUTO,196,7429,individuel,R,A,2022-08-07,2023-08-07,,V,4.0
13290,A0013290,1,38,Carte Orange,AUTO,177,12349,individuel,S,A,2023-08-18,2024-08-17,,A,4.0
13291,A0013291,1,37,Carte Verte,AUTO,47,19721,individuel,R,S,2021-02-11,2022-02-11,,V,7.0
13292,A0013292,1,38,Carte Orange,AUTO,119,29193,flotte,S,T,2019-04-10,2020-04-09,,V,5.0
13293,A0013293,1,36,Deux Roues,AUTO,135,6197,flotte,R,A,2019-04-01,2020-03-31,,V,4.0
13294,A0013294,1,37,Carte Verte,AUTO,14,25009,flotte,R,A,2019-09-26,2020-09-25,,V,3.0
13295,A0013295,1,30,Automobile,AUTO,19,27360,individuel,R,C,2024-10-05,2025-10-05,,V,3.0
13296,A0013296,1,30,Automobile,AUTO,109,18494,individuel,R,A,2023-10-15,2024-10-14,,V,4.0
13297,A0013297,1,35,Flotte,AUTO,21,24289,individuel,R,A,2024-09-20,2025-09-20,,T,5.0
13298,A0013298,1,30,Automobile,AUTO,170,276,individuel,R,A,2021-01-03,2022-01-03,,S,2.0
13299,A0013299,1,36,Deux Roues,AUTO,3,1968,individuel,R,A,2020-03-09,2021-03-09,,R,9.0
13300,A0013300,1,35,Flotte,AUTO,134,3219,individuel,R,S,2020-01-17,2021-01-16,,R,5.0
13301,A0013301,1,35,Flotte,AUTO,85,829,individuel,R,S,2023-02-23,2024-02-23,,V,4.0
13302,A0013302,1,38,Carte Orange,AUTO,59,8547,individuel,R,A,2022-11-25,2023-11-25,,V,6.0
13303,A0013303,1,30,Automobile,AUTO,195,9754,individuel,F,T,2019-08-26,2020-08-25,,R,6.0
13304,A0013304,1,38,Carte Orange,AUTO,33,800,individuel,R,S,2021-12-15,2022-12-15,,R,4.0
13305,a0013305,1,38,Carte Orange,AUTO,50,23534,individuel,R,A,2021-04-05,2022-04-05,,V,3.0
13306,A0013306,1,38,Carte Orange,AUTO,53,2019,individuel,S,C,2023-06-07,2024-06-06,,V,8.0
13307,A0013307,1,30,Automobile,AUTO,70,4817,individuel,S,A,2022-06-15,2023-06-15,,S,5.0
13308,A0013308,1,35,Flotte,AUTO,127,15901,individuel,R,A,2019-04-05,2020-04-04,,S,5.0
13309,A0013309,1,30,Automobile,AUTO,43,17979,individuel,F,A,2022-07-04,2023-07-04,,A,5.0
13310,A0013310,1,38,Carte Orange,AUTO,138,2711,individuel,R,A,2022-01-21,2023-01-21,,V,2.0
13311,A0013311,1,38,Carte Orange,AUTO,8,18386,individuel,R,A,2024-05-08,2025-05-08,,V,6.0
13312,A0013312,1,35,Flotte,AUTO,132,2956,flotte,R,A,2021-08-03,2022-08-03,A0005276,R,6.0
13313,A0013313,1,37,Carte Verte,AUTO,97,7525,individuel,R,A,2024-05-05,2025-05-05,,V,3.0
13314,A0013314,1,38,Carte Orange,AUTO,1,19399,individuel,R,A,2019-06-09,2020-06-08,,V,4.0
13315,A0013315,1,36,Deux Roues,AUTO,10,4299,flotte,R,A,2022-03-10,2023-03-10,,V,2.0
13316,A0013316,1,37,Carte Verte,AUTO,89,17168,individuel,F,S,2022-05-06,2023-05-06,,V,6.0
13317,A0013317,1,30,Automobile,AUTO,156,19557,individuel,R,T,2022-12-04,2023-12-04,,V,6.0
13318,A0013318,1,38,Carte Orange,AUTO,58,25326,individuel,F,A,2022/01/12,2023-01-12,,T,1.0
13319,A0013319,1,36,Deux Roues,AUTO,130,3725,flotte,S,C,2022-11-23,2023-11-23,A0006310,V,7.0
13320,A0013320,1,36,Deux Roues,AUTO,99,6226,flotte,R,A,2022-10-02,2023-10-02,,V,7.0
13321,A0013321,1,30,Automobile,AUTO,177,10894,individuel,S,A,2021-06-05,2022-06-05,,R,7.0
13322,A0013322,1,36,Deux Roues,AUTO,16,23746,individuel,R,A,2019-04-14,2020-04-13,,R,4.0
13323,A0013323,1,37,Carte Verte,AUTO,133,9292,individuel,S,T,2022-03-03,2023-03-03,,V,8.0
13324,A0013324,1,36,Deux Roues,AUTO,137,14266,flotte,S,A,2020-12-05,2021-12-05,,V,3.0
13325,A0013325,1,36,Deux Roues,AUTO,61,26318,individuel,R,A,2021-08-02,2022-08-02,,S,4.0
13326,A0013326,1,38,Carte Orange,AUTO,42,28861,individuel,F,A,2019-11-24,2020-11-23,,V,6.0
13327,A0013327,1,36,Deux Roues,AUTO,30,1600,individuel,R,C,2020-10-20,2021-10-20,,T,2.0
13328,A0013328,1,30,Automobile,AUTO,192,21506,individuel,S,S,2024-09-08,2025-09-08,,V,6.0
13329,A0013329,1,36,Deux Roues,AUTO,196,1936,individuel,R,S,2024-10-10,2025-10-10,,T,3.0
13330,A0013330,1,30,Automobile,AUTO,53,5657,individuel,R,A,2023-01-09,2024-01-09,,V,5.0
13331,A0013331,1,30,Automobile,AUTO,93,17895,flotte,R,T,2024-02-25,2025-02-24,A0000845,V,5.0
13332,A0013332,1,38,Carte Orange,AUTO,56,5336,individuel,R,S,2024-01-19,2025-01-18,,V,4.0
13333,A0013333,1,37,Carte Verte,AUTO,43,2656,individuel,R,C,2020-11-21,2021-11-21,,V,8.0
13334,A0013334,1,36,Deux Roues,AUTO,16,21755,individuel,F,A,2022-04-05,2023-04-05,,V,2.0
13335,A0013335,1,35,Flotte,AUTO,10,6577,individuel,R,S,2020-10-23,2021-10-23,,V,1.0
13336,A0013336,1,30,Automobile,AUTO,191,1724,individuel,R,T,2023-12-08,2024-12-07,,V,5.0
13337,A0013337,1,35,Flotte,AUTO,136,9803,individuel,R,A,2019-06-04,2020-06-03,,V,4.0
13338,A0013338,1,38,Carte Orange,AUTO,39,6501,individuel,R,A,2020-09-21,2021-09-21,,V,3.0
13339,A0013339,1,35,Flotte,AUTO,173,14762,individuel,R,A,2023-11-21,2024-11-20,,V,4.0
13340,A0013340,1,35,Flotte,AUTO,14,24161,individuel,S,S,2020-09-29,2021-09-29,,R,10.0
13341,A0013341,1,38,Carte Orange,AUTO,104,13938,individuel,S,A,2020-12-21,2021-12-21,,V,2.0
13342,A0013342,1,30,Automobile,AUTO,44,10984,individuel,R,S,2022-09-29,2023-09-29,,R,4.0
13343,A0013343,1,36,Deux Roues,AUTO,147,17144,individuel,R,A,2020-07-10,,,V,7.0
13344,A0013344,1,36,Deux Roues,AUTO,129,18019,individuel,R,C,2021-06-23,2022/06/23,,V,4.0
13345,A0013345,1,36,Deux Roues,AUTO,170,18033,flotte,R,C,2022-11-20,2023-11-20,,V,6.0
13346,A0013346,1,36,Deux Roues,AUTO,112,2286,flotte,R,A,2023-09-07,2024-09-06,,V,6.0
13347,A0013347,1,35,Flotte,AUTO,93,13352,individuel,R,S,2023-12-02,2024-12-01,,V,3.0
13348,A0013348,1,37,Carte Verte,AUTO,34,15098,individuel,S,S,2020-01-16,2021-01-15,,S,2.0
13349,A0013349,1,30,Automobile,AUTO,46,17623,individuel,F,A,2020-11-19,2021-11-19,,A,3.0
13350,A0013350,1,35,Flotte,AUTO,63,21849,flotte,R,A,2022-11-20,2023-11-20,,V,7.0
13351,A0013351,1,30,Automobile,AUTO,158,2930,individuel,R,A,2024-10-23,2025-10-23,,V,3.0
13352,A0013352,1,30,Automobile,AUTO,51,4157,individuel,R,S,2019-05-09,2020-05-08,,V,5.0
13353,A0013353,1,35,Flotte,AUTO,15,25658,individuel,R,A,2020-09-21,2021-09-21,,R,10.0
13354,A0013354,1,37,Carte Verte,AUTO,74,17422,individuel,R,A,2024-05-29,2025-05-29,,V,4.0
13355,A0013355,1,30,Automobile,AUTO,103,12380,individuel,R,T,2024-02-02,2025/02/01,,S,5.0
13356,A0013356,1,38,Carte Orange,AUTO,59,24175,individuel,R,T,2019-10-03,2020-10-02,,T,4.0
13357,A0013357,1,37,Carte Verte,AUTO,98,10162,individuel,R,S,2024-09-25,2025-09-25,,V,8.0
13358,A0013358,1,35,Flotte,AUTO,104,15637,individuel,R,A,2021-01-05,2022-01-05,,V,6.0
13359,A0013359,1,37,Carte Verte,AUTO,47,17878,flotte,R,A,2022-02-17,2023-02-17,A0010997,S,3.0
13360,A0013360,1,30,Automobile,AUTO,70,29256,individuel,R,T,2024-08-04,2025-08-04,,V,5.0
13361,A0013361,1,38,Carte Orange,AUTO,2,13225,individuel,R,A,2023-11-11,2024-11-10,,V,2.0
13362,A0013362,1,37,Carte Verte,AUTO,184,17076,individuel,R,T,2022-07-05,2023-07-05,,T,3.0
13363,A0013363,1,30,Automobile,AUTO,139,3178,individuel,S,C,2023-03-06,2024-03-05,,R,5.0
13364,A0013364,1,36,Deux Roues,AUTO,174,29362,individuel,R,T,2023-09-09,2024-09-08,,T,4.0
13365,A0013365,1,30,Automobile,AUTO,191,19933,individuel,F,A,2020-08-23,2021-08-23,,V,4.0
13366,A0013366,1,36,Deux Roues,AUTO,65,27666,flotte,R,A,2022-10-27,2023-10-27,A0005853,V,8.0
13367,A0013367,1,38,Carte Orange,AUTO,41,22821,individuel,R,S,2020-01-18,2021/01/17,,V,6.0
13368,A0013368,1,38,Carte Orange,AUTO,23,10519,individuel,S,A,2023-12-22,2024-12-21,,V,5.0
13369,A0013369,1,30,Automobile,AUTO,160,27833,individuel,R,A,2021-07-07,2022-07-07,,R,6.0
13370,A0013370,1,30,Automobile,AUTO,142,26828,individuel,R,T,2021-03-29,2022-03-29,,V,5.0
13371,A0013371,1,30,Automobile,AUTO,142,1052,individuel,R,A,2021-01-20,2022-01-20,,V,5.0
13372,A0013372,1,35,Flotte,AUTO,26,24006,individuel,F,C,2022-07-22,2023-07-22,,V,10.0
13373,A0013373,1,38,Carte Orange,AUTO,99,20172,individuel,R,A,2023-02-03,2024-02-03,,T,4.0
13374,A0013374,1,36,Deux Roues,AUTO,103,10826,individuel,F,A,2024-04-10,2025-04-10,,V,2.0
13375,A0013375,1,35,Flotte,AUTO,106,5735,flotte,S,S,2019-11-13,2020-11-12,,R,4.0
13376,A0013376,1,36,Deux Roues,AUTO,98,3304,individuel,R,A,2021-12-25,2022-12-25,,V,4.0
13377,A0013377,1,38,Carte Orange,AUTO,112,23004,individuel,R,C,2020-02-22,2021-02-21,,V,5.0
13378,A0013378,1,35,Flotte,AUTO,149,23576,individuel,R,A,2022-12-26,2023-12-26,,V,1.0
13379,  A0013379  ,1,37,Carte Verte,AUTO,173,20892,flotte,R,S,2019-03-15,2020-03-14,A0005133,R,5.0
