NUM_QUITTANCE,ID_BRANCHE,BRANCHE,ID_POLICE,ID_AGENT,ANNEE_EMISSION,MOIS_EMISSION,DATE_EMISSION,DATE_ANNULATION,MOIS_ANNULATION,ANNEE_ANNULATION,NATURE_ANNULATION,SITUATION_ANNULATION,MT_RC_ANN,MT_DOM_ANN,MT_INC_ANN,MT_VOL_ANN,MT_PNN_ANN,MT_FGA_ANN,MT_TIMBRE,MT_PTT_ANN,MT_COMMISSION_ANN
QA00039885,1,AUTO,18097,70,2023,2,2022-04-01,2023-02-07,2,2023,Rist.Caisse,En Cours,910.868,58.749,0.0,67.906,1073.685,227.717,7.609,1370.398,234.21
QR00039896,2,IRDS,20098,119,2021,5,2020-07-24,2022-12-25,12,2022,Ann.Cxp,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,8.648,8.648,0.984
QA00039962,1,AUTO,18736,84,2021,9,2020-08-06,2021-05-20,5,2021,Rist.Agent,En Cours,185.534,188.913,0.0,33.981,471.805,46.383,14.397,562.286,74.198
QA00039975,1,AUTO,14166,30,2025,8,2023-07-18,2025-08-20,7,2023,Ann.Cxp,Anterieur,4699.998,0.0,0.0,14.775,4833.058,1174.999,10.766,6314.893,1115.352
QA00040013,1,AUTO,753,163,2021,6,2020-03-20,2023-03-03,3,2023,NEANT,En Cours,14712.921,3768.987,0.0,0.0,18481.908,3678.23,7.173,23198.124,3564.301
QA00040061,1,AUTO,14386,143,2024,11,2023-01-13,2024-08-23,8,2024,Rist.Bank,Anterieur,222.103,0.0,0.0,39.861,416.019,55.526,12.993,513.789,44.336
QA00040071,1,AUTO,2771,163,2024,4,2022-03-04,2024-11-11,3,2022,Annulation,Anterieur,402.18,127.896,0.0,0.0,556.268,100.545,7.978,699.757,108.526
QA00040095,1,AUTO,13631,29,2021,11,2020-01-30,2024-08-12,8,2024,Rist.Cheque,En Cours,97.203,88.075,27.94,0.0,307.108,24.301,5.643,360.261,48.516
QA00040123,1,AUTO,13676,20,2023,8,2022-10-19,2023-08-24,8,2023,NEANT,En Cours,1004.523,41.282,33.647,0.0,1158.366,251.131,13.878,1490.506,211.565
QR00040201,2,IRDS,24325,26,2021,4,2021-08-01,2022-04-08,4,2022,Rist.Bank,En Cours,222.098,43.201,0.0,0.0,265.299,55.525,3.964,339.185,40.352
QA00040253,1,AUTO,7615,151,2020,2,2019-12-28,2022-11-03,11,2022,Rist.Bank,Anterieur,216.749,126.961,0.0,16.867,360.577,54.187,10.933,448.946,50.001
QR00040259,2,IRDS,26411,65,2020,10,2020-04-05,2020-05-09,4,2020,NEANT,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,7.557,7.557,0.47
QA00040398,1,AUTO,1979,60,2021,5,2021-03-26,2024-09-07,9,2024,Rist.Bank,En Cours,173.235,0.0,0.0,0.0,240.06,43.309,14.978,315.343,34.846
QA00040405,1,AUTO,10128,159,2025,10,2023-01-02,2025-06-30,1,2023,Rist.Agent,En Cours,140.963,15.657,0.0,0.0,176.011,35.241,6.648,230.326,22.59
QA00040412,1,AUTO,19806,181,2022,10,2020-12-28,2022-06-06,6,2022,Annulation,En Cours,40.25,56.727,46.323,25.736,185.616,10.062,5.954,214.938,28.34
QA00040460,1,AUTO,2497,113,2022,5,2022-05-16,2024-07-11,7,2024,Rist.Caisse,Anterieur,151.986,154.132,0.0,0.0,512.009,37.996,7.572,591.477,54.506
QR00040498,2,IRDS,24490,198,2023,12,2022-08-13,2023-10-22,10,2023,Annulation,Anterieur,0.0,71.2,0.0,0.0,71.2,0.0,7.664,83.305,8.861
QR00040515,2,IRDS,23701,161,2022,11,2022-01-30,2023-09-10,9,2023,Rist.Cheque,En Cours,145.091,0.0,0.0,0.0,145.091,36.273,3.585,191.414,28.153
QA00040587,1,AUTO,1937,125,2025,11,2022-12-29,2025-02-01,12,2022,Rist.Cheque,En Cours,581.577,0.0,0.0,0.0,647.934,145.394,8.188,835.558,101.871
QA00040608,1,AUTO,1120,130,2023,8,2023-10-30,2023-12-05,10,2023,NEANT,En Cours,148.029,41.114,0.0,0.0,214.977,37.007,7.95,275.503,39.29
QA00040636,1,AUTO,11719,106,2025,3,2022-03-17,2025-04-02,3,2022,Rist.Caisse,Anterieur,99.82,113.642,0.0,0.0,287.795,24.955,11.45,342.327,56.399
QA00040711,1,AUTO,11659,117,2019,9,2019-05-19,2024-11-07,11,2024,Annulation,En Cours,93228.84,3271.692,0.0,0.0,96580.329,23307.21,7.6,125079.065,17341.443
QS00040727,3,SANTE,29244,14,2024,6,2024-02-17,2024-06-28,6,2024,Rist.Caisse,Anterieur,0.0,0.0,0.0,0.0,64321.95,0.0,14.953,66875.899,5966.537
QS00040736,3,SANTE,28729,128,2024,5,2023-07-06,2024-09-11,7,2023,Rist.Caisse,Anterieur,0.0,0.0,0.0,0.0,64452.966,0.0,13.305,67571.135,3583.354
QA00040799,1,AUTO,16140,16,2025,11,2023-01-01,2025-03-14,1,2023,Rist.Cheque,Anterieur,6139.126,0.0,0.0,0.0,6236.905,1534.782,14.82,8218.785,1021.435
QA00040814,1,AUTO,10295,93,2023,5,2022-07-18,2024-03-05,3,2024,Rist.Caisse,En Cours,224.831,152.579,0.0,0.0,377.41,56.208,8.464,462.849,59.622
QA00040824,1,AUTO,13193,2,2022,11,2021-02-19,2023-07-01,7,2023,Annulation,Anterieur,68.22,0.0,8.055,12.143,189.475,17.055,10.793,227.137,37.246
QA00040989,1,AUTO,12939,142,2023,5,2023-09-30,2024-10-12,10,2024,NEANT,Anterieur,347.273,0.0,0.0,14.383,452.909,86.818,14.02,578.581,96.726
QA00041003,1,AUTO,3699,86,2023,8,2023-01-20,2023-01-31,1,2023,Ann.Cxp,Anterieur,3305.669,0.0,30.106,0.0,3428.746,826.417,10.726,4442.278,466.113
QS00041090,3,SANTE,29219,189,2020,3,2020-08-24,2024-08-14,8,2024,Annulation,En Cours,0.0,0.0,0.0,0.0,19053.712,0.0,19.435,19660.102,1605.085
QA00041149,1,AUTO,5270,131,2023,12,2023-09-03,2024-07-18,7,2024,Rist.Cheque,Anterieur,325.226,0.0,0.0,0.0,325.226,81.306,8.795,434.643,55.46
QA00041175,1,AUTO,10192,104,2025,6,2023-05-13,2024-02-14,5,2023,Rist.Agent,En Cours,9360.452,0.0,0.0,0.0,9360.452,2340.113,10.18,12405.951,999.732
QA00041189,1,AUTO,14440,19,2023,11,2023-01-14,2023-11-08,11,2023,Rist.Cheque,Anterieur,10583.955,0.0,0.0,45.965,10717.108,2645.989,14.589,14047.573,2523.135
QR00041208,2,IRDS,26248,43,2022,1,2021-10-17,2024-03-30,3,2024,Annulation,Anterieur,0.0,51.213,0.0,0.0,51.213,0.0,9.31,63.35,0.0
QA00041212,1,AUTO,11234,89,2021,7,2020-07-03,2022-05-26,5,2022,NEANT,Anterieur,226.849,106.117,24.206,0.0,367.995,56.712,8.385,459.044,72.322
QA00041394,1,AUTO,14179,43,2019,6,2018-03-26,2019-04-19,4,2019,Rist.Caisse,En Cours,961.178,42.865,52.345,0.0,1163.732,240.294,13.687,1496.985,256.58
QR00041407,2,IRDS,24193,58,2020,8,2019-09-20,2021-01-19,1,2021,NEANT,Anterieur,0.0,146.094,0.0,121.155,267.249,0.0,5.626,288.195,15.924
QA00041447,1,AUTO,11194,138,2019,10,2018-11-13,2023-04-11,4,2023,Ann.Cxp,Anterieur,62.645,39.822,51.368,0.0,153.835,15.661,7.944,188.857,26.178
QA00041501,1,AUTO,12073,123,2023,10,2023-06-29,2023-07-15,7,2023,Rist.Bank,Anterieur,142.377,0.0,44.007,16.363,297.04,35.594,5.101,358.307,37.674
QA00041646,1,AUTO,17256,1,2022,11,2022-09-22,2022-11-13,9,2022,Rist.Cheque,Anterieur,26.15,31.889,0.0,0.0,129.831,6.537,11.482,154.628,22.312
QA00041720,1,AUTO,16,152,2024,3,2023-09-15,2024-07-04,7,2024,Rist.Cheque,En Cours,815.143,75.004,41.345,0.0,954.905,203.786,8.698,1226.753,167.717
QA00041753,1,AUTO,18096,11,2022,1,2022-04-29,2022-06-30,4,2022,Annulation,En Cours,139.379,32.224,0.0,0.0,235.826,34.845,7.062,295.854,36.097
QA00041761,1,AUTO,6337,170,2022,9,2021-09-21,2023-04-30,4,2023,Annulation,Anterieur,240.531,0.0,28.143,0.0,417.535,60.133,11.558,522.032,64.249
QR00041830,2,IRDS,21440,193,2019,12,2018-11-04,2022-11-27,11,2022,Rist.Bank,En Cours,562.909,0.0,0.0,0.0,562.909,140.727,5.805,744.823,38.997
QA00041895,1,AUTO,11650,83,2023,7,2022-06-06,2023-03-13,3,2023,Rist.Caisse,En Cours,498.149,0.0,43.272,0.0,817.956,124.537,11.018,997.137,113.952
QA00041935,1,AUTO,1426,199,2021,5,2020-12-01,2022-09-01,9,2022,Annulation,Anterieur,1882.049,349.099,0.0,0.0,2354.949,470.512,12.641,2979.754,394.93
QA00041991,1,AUTO,8901,61,2021,9,2020-03-01,2021-12-11,12,2021,Rist.Bank,En Cours,437.481,115.058,47.551,67.852,735.622,109.37,10.305,893.031,141.98
QR00042009,2,IRDS,25337,93,2025,5,2024-03-30,2025-02-19,3,2024,Rist.Agent,En Cours,0.0,29.121,0.0,28.423,57.544,0.0,7.013,66.884,9.155
QR00042030,2,IRDS,25060,166,2020,4,2020-06-16,2023-06-29,6,2023,Annulation,En Cours,0.0,92.006,0.0,21.4,113.406,0.0,3.137,122.383,12.33
QS00042033,3,SANTE,29175,103,2021,9,2020-08-31,2021-01-16,1,2021,Rist.Cheque,Anterieur,0.0,0.0,0.0,0.0,14595.927,0.0,6.604,15231.792,894.142
QA00042087,1,AUTO,1962,51,2019,8,2018-09-09,2024-10-31,10,2024,Rist.Cheque,Anterieur,2667.837,315.596,0.0,9.254,3152.926,666.959,12.256,4061.238,509.465
QA00042126,1,AUTO,19097,118,2022,2,2021-09-28,2022-01-19,1,2022,Rist.Agent,Anterieur,3810.062,0.0,0.0,5.468,3897.908,952.515,9.625,5111.408,747.74
QR00042199,2,IRDS,23171,192,2023,3,2022-04-04,2024-10-27,10,2024,Ann.Cxp,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,4.753,4.753,0.545
QA00042241,1,AUTO,7479,169,2019,12,2019-07-19,2023-02-14,2,2023,Annulation,En Cours,82.025,0.0,9.591,0.0,91.616,20.506,9.119,128.145,18.327
QA00042276,1,AUTO,7468,146,2024,9,2022-08-09,2022-12-27,8,2022,Rist.Caisse,En Cours,210.231,25.067,64.593,0.0,322.153,52.558,5.229,397.711,42.55
QA00042346,1,AUTO,922,54,2022,3,2021-10-29,2023-07-24,7,2023,Rist.Caisse,Anterieur,414.381,0.0,57.724,0.0,546.347,103.595,11.588,690.697,63.486
QA00042378,1,AUTO,12181,47,2023,1,2023-02-27,2024-09-27,9,2024,Rist.Bank,Anterieur,34760.866,0.0,0.0,0.0,34836.885,8690.217,12.909,45482.726,4355.006
QA00042416,1,AUTO,5009,62,2019,8,2018-10-29,2020-07-06,7,2020,Rist.Cheque,En Cours,12358.08,1574.923,0.0,0.0,14089.934,3089.52,13.015,18239.962,1839.935
QR00042476,2,IRDS,20540,200,2022,7,2021-03-06,2022-06-27,6,2022,Rist.Agent,Anterieur,0.0,0.0,0.0,16.958,16.958,0.0,5.662,23.802,2.245
QA00042502,1,AUTO,15896,3,2019,8,2019-09-23,2020-09-07,9,2020,NEANT,Anterieur,87.083,32.7,0.0,22.707,142.49,21.771,12.075,185.073,29.384
QR00042526,2,IRDS,23076,22,2019,6,2018-01-24,2023-03-28,3,2023,Ann.Cxp,En Cours,0.0,39.619,0.0,31.346,70.965,0.0,7.994,83.292,9.583
QA00042605,1,AUTO,7130,91,2025,5,2024-07-23,2024-08-13,8,2024,Annulation,Anterieur,572.007,0.0,0.0,0.0,603.271,143.002,13.611,792.763,86.877
QA00042680,1,AUTO,2782,83,2024,11,2024-07-05,2024-11-18,11,2024,Rist.Cheque,En Cours,306.329,0.0,35.471,0.0,353.687,76.582,11.275,459.53,65.68
QA00042717,1,AUTO,3747,195,2019,2,2018-07-21,2024-10-01,10,2024,Rist.Cheque,Anterieur,255.383,261.902,93.98,11.924,735.246,63.846,7.93,857.674,119.584
QA00042774,1,AUTO,12678,87,2022,2,2022-08-25,2024-02-06,2,2024,Rist.Agent,Anterieur,222.86,0.0,5.936,0.0,476.899,55.715,5.962,574.022,58.174
QA00042803,1,AUTO,15794,141,2025,10,2024-08-21,2024-11-01,8,2024,Rist.Agent,En Cours,53.629,0.0,0.0,0.0,84.1,13.407,10.574,112.782,13.702
QA00042869,1,AUTO,10727,48,2023,7,2022-11-18,2024-07-03,7,2024,Rist.Bank,Anterieur,287.823,0.0,0.0,0.0,401.907,71.956,13.088,507.449,43.925
QR00042919,2,IRDS,23805,45,2021,5,2020-10-31,2024-01-14,1,2024,Ann.Cxp,En Cours,0.0,259.727,0.0,14.07,273.797,0.0,9.938,295.063,37.916
QR00042932,2,IRDS,25958,40,2019,10,2018-09-06,2024-11-11,11,2024,Rist.Cheque,Anterieur,183.246,431.472,0.0,15.474,630.192,45.812,9.572,727.462,108.812
QA00042959,1,AUTO,17226,32,2022,2,2022-03-08,,7,2022,Rist.Agent,Anterieur,598.34,0.0,0.0,59.694,741.776,149.585,6.374,954.957,81.871
QA00043016,1,AUTO,12435,171,2020,10,2020-04-26,2022-09-27,9,2022,Rist.Bank,Anterieur,176.973,152.423,46.751,0.0,485.037,44.243,9.868,572.723,49.616
QA00043042,1,AUTO,4004,35,2022,5,2022-10-02,2023-04-04,4,2023,NEANT,En Cours,93.044,0.0,10.895,7.138,111.077,23.261,6.247,148.054,15.734
QA00043066,1,AUTO,4155,63,2024,7,2022-05-08,2024-11-25,5,2022,Rist.Agent,En Cours,629.917,87.629,34.556,0.0,906.107,157.479,12.144,1144.36,91.849
QA00043075,1,AUTO,12514,105,2024,7,2023-02-06,2024-03-04,2,2023,Rist.Bank,En Cours,386.492,135.387,0.0,0.0,601.956,96.623,14.73,749.094,88.175
QA00043192,1,AUTO,17832,76,2023,10,2023-04-04,2023-12-22,12,2023,Rist.Agent,Anterieur,146.933,0.0,0.0,9.335,180.73,36.733,7.21,237.083,20.552
QA00043291,1,AUTO,1491,62,2024,10,2023-01-31,2024-08-16,8,2024,NEANT,Anterieur,1084.645,139.683,0.0,0.0,1329.603,271.161,8.957,1714.166,267.213
QA00043317,1,AUTO,17104,109,2020,10,2019-04-27,2022-08-07,8,2022,Annulation,Anterieur,290.508,0.0,0.0,27.715,318.223,72.627,13.998,427.537,36.729
QA00043382,1,AUTO,7680,126,2019,2,2017-12-28,2024-10-13,10,2024,NEANT,En Cours,74.072,32.824,42.325,37.693,186.914,18.518,14.461,229.374,28.237
QA00043407,1,AUTO,19810,119,2021,8,2020-05-10,2021-07-24,7,2021,Ann.Cxp,Anterieur,68.779,10.072,22.833,9.722,160.355,17.195,8.052,193.938,29.512
QA00043417,1,AUTO,13780,200,2022,9,2022-08-11,2023-04-19,4,2023,Annulation,En Cours,85.813,0.0,24.491,0.0,168.759,21.453,8.719,209.527,35.761
QA00043551,1,AUTO,18510,135,2022,4,2021-12-05,2022-02-01,2,2022,Rist.Bank,En Cours,469.452,0.0,0.0,0.0,469.452,117.363,12.799,635.789,54.797
QR00043588,2,IRDS,26284,194,2023,3,2023-09-13,2024-03-03,3,2024,Rist.Agent,En Cours,0.0,107.956,0.0,36.711,144.667,0.0,7.234,159.063,12.24
QA00043658,1,AUTO,10362,140,2024,10,2023-01-16,2024-10-23,10,2024,Rist.Caisse,En Cours,426.941,0.0,0.0,0.0,526.838,106.735,14.565,687.053,121.653
QR00043662,2,IRDS,20892,52,2022,11,2022-04-20,2023-04-11,4,2023,Annulation,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,8.684,8.684,0.768
QR00043670,2,IRDS,24943,2,2020,4,2019-01-19,2020-08-29,8,2020,Rist.Caisse,Anterieur,111.126,83.894,0.0,0.0,195.02,27.782,8.993,240.014,19.518
QA00043689,1,AUTO,2007,93,2019,9,2019-01-20,2021-01-08,1,2021,Rist.Bank,En Cours,308.824,0.0,0.0,0.0,373.973,77.206,8.365,488.044,52.0
QA00043712,1,AUTO,8450,137,2019,4,2019-04-15,2021-12-18,12,2021,Rist.Agent,En Cours,0.0,0.0,0.0,5.263,206.346,40.917,10.784,273.98,43.48
QR00043741,2,IRDS,25675,35,2025,4,2023-09-06,2025-08-30,9,2023,Ann.Cxp,Anterieur,0.0,0.0,0.0,105.709,105.709,0.0,3.688,113.771,7.521
QA00043795,1,AUTO,15385,100,2022,9,2022-03-07,2022-04-07,3,2022,Annulation,Anterieur,236.155,35.98,0.0,0.0,314.14,59.039,11.782,401.057,71.904
QA00043799,1,AUTO,2707,152,2024,8,2024-08-03,2024-10-29,10,2024,Rist.Caisse,Anterieur,410.029,0.0,27.882,58.153,496.064,102.507,5.96,637.647,99.152
QA00043814,1,AUTO,11774,11,2019,5,2019-07-20,2023-09-09,9,2023,Rist.Caisse,Anterieur,8144.187,620.361,0.0,0.0,8811.134,2036.047,7.647,11559.605,1746.548
QA00043823,1,AUTO,8653,15,2021,10,2021-02-26,2021-09-08,2,2021,NEANT,Anterieur,166.155,42.988,0.0,65.452,440.433,41.539,5.048,521.772,78.668
QA00043838,1,AUTO,12335,107,2025,7,2022-04-01,2025-08-05,4,2022,Rist.Cheque,En Cours,8358.244,771.885,0.0,0.0,9215.915,2089.561,8.686,11787.083,1932.873
QA00043845,1,AUTO,17539,197,2019,10,2019-01-01,2022-07-26,7,2022,Rist.Cheque,Anterieur,272.123,24.218,43.049,0.0,402.292,68.031,13.538,508.282,64.055
QA00043924,1,AUTO,11601,12,2025,5,2022-08-24,2025-07-28,8,2022,Rist.Bank,Anterieur,87.774,17.179,23.572,14.803,196.94,21.944,14.071,246.582,30.474
QA00044007,1,AUTO,10231,146,2021,10,2020-06-29,2021-10-11,10,2021,Rist.Agent,En Cours,3478.504,289.317,0.0,53.165,3894.32,869.626,12.215,5026.539,638.894
QA00044099,1,AUTO,12201,113,2019,11,2018-01-27,2022-06-25,6,2022,Rist.Bank,Anterieur,52.737,22.042,0.0,0.0,128.744,13.184,7.523,157.71,25.978
QR00044119,2,IRDS,23872,112,2022,7,2021-06-23,2024-09-03,9,2024,Rist.Caisse,Anterieur,0.0,81.119,0.0,46.947,128.066,0.0,7.954,141.208,17.823
QR00044136,2,IRDS,22944,78,2023,8,2022-07-12,,10,2023,Rist.Cheque,Anterieur,0.0,44.143,0.0,39.317,83.46,0.0,6.851,95.901,8.329
QS00044170,3,SANTE,28461,84,2024,9,2024-03-15,2024-09-30,9,2024,Rist.Bank,En Cours,0.0,0.0,0.0,0.0,40593.724,0.0,7.384,42722.852,1982.91
QA00044192,1,AUTO,17822,179,2024,12,2022-01-26,2023-12-12,1,2022,Rist.Agent,Anterieur,5856.651,412.462,0.0,0.0,6358.19,1464.163,7.951,8165.232,1368.431
QA00044221,1,AUTO,3860,128,2020,12,2019-04-04,2020-01-11,1,2020,Annulation,Anterieur,359.138,96.1,0.0,0.0,528.314,89.784,9.117,663.11,104.294
QA00044224,1,AUTO,15988,2,2023,8,2023-03-25,2024-01-01,1,2024,Ann.Cxp,En Cours,23.5,0.0,5.037,4.788,129.186,5.875,9.053,153.884,12.713
QA00044322,1,AUTO,15426,56,2024,11,2023-10-14,2024-05-16,5,2024,Rist.Cheque,Anterieur,255.553,0.0,38.332,0.0,367.007,63.888,5.072,464.053,54.093
QR00044346,2,IRDS,22398,147,2019,11,2019-02-12,2021-06-12,6,2021,Ann.Cxp,En Cours,189.044,0.0,0.0,0.0,189.044,47.261,4.963,249.596,20.618
QR00044461,2,IRDS,20879,198,2021,12,2020-07-29,2022-03-17,3,2022,Annulation,En Cours,0.0,0.0,0.0,0.0,0.0,0.0,6.647,6.647,0.929
QA00044472,1,AUTO,3917,116,1900,5,2023-08-23,2023-10-30,8,2023,Annulation,En Cours,109.767,42.505,0.0,0.0,253.955,27.442,8.607,303.5,33.31
QA00044476,1,AUTO,18899,79,2022,1,2022-11-20,2024-06-25,6,2024,NEANT,En Cours,146.62,76.787,0.0,23.238,406.774,36.655,8.652,475.566,39.322
QA00044560,1,AUTO,9245,63,2023,5,2023-06-20,2023-09-07,9,2023,Rist.Cheque,Anterieur,213.593,54.818,0.0,0.0,472.813,53.398,8.427,566.936,69.14
QR00044615,2,IRDS,22700,164,2025,9,2024-02-10,,4,2023,Annulation,Anterieur,0.0,91.85,0.0,15.706,107.556,0.0,6.115,119.298,16.494
QA00044622,1,AUTO,399,7,2024,6,2023-03-05,2024-02-20,3,2023,NEANT,En Cours,350.751,0.0,40.231,22.534,525.421,87.688,8.987,652.123,84.857
QA00044644,1,AUTO,16747,65,2023,12,2022-03-12,2023-03-15,3,2023,Rist.Caisse,En Cours,115.148,0.0,0.0,0.0,153.139,28.787,9.502,200.987,24.305
QA00044645,1,AUTO,1997,163,2024,10,2023-09-18,2024-03-18,9,2023,Ann.Cxp,Anterieur,12394.101,0.0,0.0,40.983,12459.462,3098.525,9.634,16532.268,1898.828
QR00044646,2,IRDS,27991,135,2023,11,2022-01-09,2024-09-11,9,2024,Ann.Cxp,Anterieur,113.81,69.033,0.0,16.968,199.811,28.453,7.643,248.207,18.328
QA00044760,1,AUTO,13511,147,2025,7,2022-06-10,2024-05-03,6,2022,Annulation,En Cours,278.421,0.0,0.0,0.0,369.646,69.605,14.928,482.227,61.134
QR00044807,2,IRDS,25667,139,2024,2,2023-02-07,2024-07-23,7,2024,Rist.Bank,En Cours,240.486,149.087,0.0,0.0,389.573,60.121,8.407,478.225,27.618
QA00044818,1,AUTO,8255,83,2023,2,2023-11-15,2023-12-15,11,2023,Rist.Agent,Anterieur,70.567,0.0,40.813,0.0,121.827,17.642,9.417,156.219,22.322
QR00044910,2,IRDS,23785,143,2024,6,2023-04-26,2024-04-16,4,2024,Rist.Bank,Anterieur,82.612,0.0,0.0,28.085,110.697,20.653,7.977,146.047,17.715
QA00044964,1,AUTO,8793,199,2020,11,2019-02-17,2024-08-19,8,2024,Rist.Cheque,Anterieur,308.367,228.176,30.971,0.0,567.514,77.092,12.532,687.584,0.0
QA00045033,1,AUTO,7361,92,2023,12,2022-04-18,2023-11-26,11,2023,Rist.Caisse,Anterieur,983.68,39.535,0.0,19.946,1043.161,245.92,11.903,1372.308,140.017
QA00045085,1,AUTO,5052,4,2021,7,2020-08-28,2024-11-06,11,2024,Rist.Bank,Anterieur,35.332,0.0,0.0,6.152,115.718,8.833,5.588,137.926,21.226
QA00045135,1,AUTO,14620,166,2024,1,2023-07-12,2023-11-29,7,2023,Rist.Agent,Anterieur,323.991,139.542,0.0,0.0,524.472,80.998,12.024,657.785,59.463
QA00045517,1,AUTO,10384,12,2024,9,2023-06-01,2024-11-15,6,2023,Rist.Cheque,En Cours,142.545,0.0,0.0,10.794,245.196,35.636,12.631,308.599,43.253
QA00045521,1,AUTO,12423,169,2021,12,2020-07-06,2021-03-04,3,2021,Rist.Caisse,Anterieur,126.177,113.802,127.223,39.101,505.045,31.544,7.109,571.689,98.881
QA00045600,1,AUTO,2794,18,0,4,2022-12-29,2023-10-23,10,2023,Annulation,Anterieur,79.796,0.0,5.879,7.356,106.799,19.949,12.545,147.365,22.183
QR00045635,2,IRDS,23732,4,2022,5,2021-05-27,2022-07-01,7,2022,Rist.Agent,En Cours,0.0,0.0,0.0,12.859,12.859,0.0,4.598,18.28,2.41
QA00045654,1,AUTO,4084,94,2022,1,2022-12-06,2024-01-05,1,2024,Rist.Agent,Anterieur,543.449,0.0,37.137,0.0,636.719,135.862,6.044,813.915,95.1
QA00045686,1,AUTO,16163,195,2021,12,2021-05-21,2022-09-20,9,2022,Ann.Cxp,Anterieur,283.682,0.0,55.201,0.0,338.883,70.921,5.608,438.675,46.733
QA00045756,1,AUTO,5390,162,2024,6,2023-07-18,2024-01-29,7,2023,Rist.Agent,Anterieur,115.475,43.062,4.972,0.0,187.75,28.869,11.116,242.014,33.842
QR00045763,2,IRDS,20190,141,2021,8,2021-06-24,2022-04-22,4,2022,Rist.Agent,En Cours,346.685,247.795,0.0,41.768,636.248,86.671,6.303,764.132,65.877
QA00045765,1,AUTO,14232,58,2025,1,2024-07-28,2025-12-18,7,2024,NEANT,En Cours,187.304,0.0,33.681,68.909,456.163,46.826,9.02,546.745,63.236
QA00045926,1,AUTO,1054,59,2025,11,2023-07-12,2024-05-04,7,2023,Rist.Agent,En Cours,48.138,20.484,12.322,3.257,84.201,12.034,14.839,117.396,11.648
QR00045992,2,IRDS,26752,43,2021,2,2020-10-14,,6,2023,Annulation,En Cours,107.935,0.0,0.0,0.0,107.935,26.984,9.399,149.608,9.126
QR00046135,2,IRDS,27673,20,2024,3,2022-01-11,2023-11-16,1,2022,Ann.Cxp,Anterieur,215.319,42.426,0.0,0.0,257.745,53.83,3.984,330.284,20.426
QA00046145,1,AUTO,16087,112,2021,7,2021-12-03,2023-08-19,8,2023,Annulation,En Cours,248.557,202.252,0.0,8.322,499.818,62.139,5.53,595.442,102.596
QA00046260,1,AUTO,5431,153,2019,2,2018-09-18,2024-02-21,2,2024,Rist.Cheque,En Cours,407.208,0.0,0.0,0.0,520.937,101.802,7.308,658.042,103.366
QA00046414,1,AUTO,10337,184,2020,2,2020-10-13,2020-12-19,12,2020,Annulation,En Cours,258.676,145.265,35.156,0.0,462.268,64.669,12.48,567.039,88.222
QR00046437,2,IRDS,25218,130,2024,2,2023-03-25,2024-07-17,3,2023,Rist.Agent,Anterieur,0.0,60.277,0.0,31.874,92.151,0.0,9.17,106.998,8.334
QA00046628,1,AUTO,6612,122,2020,10,2019-01-28,2021-07-28,7,2021,Ann.Cxp,En Cours,379.422,23.519,35.716,34.172,497.906,94.856,13.08,634.469,72.614
QA00046676,1,AUTO,10980,29,2025,11,2024-06-28,2025-04-06,6,2024,Rist.Cheque,Anterieur,2163.689,1381.802,12.502,3.111,3561.104,540.922,10.926,4307.704,643.002
QR00046727,2,IRDS,22414,113,2023,2,2023-03-07,2024-08-25,8,2024,Annulation,Anterieur,0.0,0.0,0.0,0.0,0.0,0.0,8.482,8.482,0.984
QA00046780,1,AUTO,9298,94,2021,12,2020-12-22,2023-10-20,10,2023,Rist.Agent,Anterieur,209.85,0.0,16.648,0.0,265.669,52.462,7.298,338.9,30.607
QR00046826,2,IRDS,20453,75,2019,6,2018-09-05,2019-06-29,6,2019,Rist.Bank,En Cours,131.32,0.0,0.0,22.108,153.428,32.83,7.768,203.797,0.0
QA00047065,1,AUTO,14231,104,2024,9,2023-03-13,2023-04-23,4,2023,Rist.Caisse,Anterieur,709.447,196.463,0.0,29.564,935.474,177.362,12.457,1187.855,182.939
QR00047115,2,IRDS,20632,177,2021,5,2021-01-17,2024-04-10,4,2024,Ann.Cxp,En Cours,0.0,109.093,0.0,0.0,109.093,0.0,3.558,120.285,14.016
QA00047137,1,AUTO,5922,107,2022,1,2022-05-08,2023-09-13,9,2023,NEANT,Anterieur,1896.187,0.0,9.302,0.0,1987.375,474.047,7.597,2623.31,211.552
QR00047190,2,IRDS,26670,171,2021,5,2020-11-02,2021-02-11,2,2021,Rist.Bank,En Cours,0.0,48.285,0.0,24.502,72.787,0.0,9.576,86.898,8.274
QS00047196,3,SANTE,28309,189,2024,8,2023-02-23,2024-05-14,2,2023,Rist.Caisse,Anterieur,0.0,0.0,0.0,0.0,45057.854,0.0,10.539,47143.013,4554.522
QA00047207,1,AUTO,106,36,2022,10,2022-06-18,2022-07-17,7,2022,Rist.Caisse,Anterieur,204.755,67.687,24.187,0.0,403.33,51.189,5.832,490.903,72.182
QR00047218,2,IRDS,24967,122,2019,11,2018-03-01,2023-02-10,2,2023,Rist.Cheque,Anterieur,0.0,142.518,0.0,48.81,191.328,0.0,3.372,203.481,0.0
